transaction_id,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,periodo,temporada
137945,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,Noche,Primavera
137946,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Noche,Primavera
137947,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Noche,Primavera
137948,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,Noche,Primavera
137949,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Noche,Primavera
137950,1,8,Hell's Kitchen,9,22.5,Coffee beans,Organic Beans,Organic Decaf Blend,Noche,Primavera
137951,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Noche,Primavera
137952,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mañana,Verano
137953,3,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Mañana,Verano
137954,2,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,Mañana,Verano
137955,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,Mañana,Verano
137956,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mañana,Verano
137957,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mañana,Verano
137958,3,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Mañana,Verano
137959,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Mañana,Verano
137960,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,Mañana,Verano
137961,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,Mañana,Verano
137962,1,5,Lower Manhattan,1,18.0,Coffee beans,Organic Beans,Brazilian - Organic,Mañana,Verano
137963,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Mañana,Verano
137964,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,Mañana,Verano
137965,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Mañana,Verano
137966,3,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,Mañana,Verano
137967,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,Mañana,Verano
137968,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Mañana,Verano
137969,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,Mañana,Verano
137970,3,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Mañana,Verano
137971,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Mañana,Verano
137972,1,5,Lower Manhattan,81,28.0,Branded,Clothing,I Need My Bean! T-shirt,Mañana,Verano
137973,3,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Mañana,Verano
137974,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mañana,Verano
137975,1,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Mañana,Verano
137976,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Mañana,Verano
137977,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Mañana,Verano
137978,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mañana,Verano
137979,1,5,Lower Manhattan,14,8.95,Loose Tea,Black tea,Earl Grey,Mañana,Verano
137980,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Mañana,Verano
137981,3,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Mañana,Verano
137982,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Mañana,Verano
137983,1,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Mañana,Verano
137984,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Mañana,Verano
137985,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Mañana,Verano
137986,3,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Mañana,Verano
137987,3,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mañana,Verano
137988,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Mañana,Verano
137989,3,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mañana,Verano
137990,1,5,Lower Manhattan,15,9.25,Loose Tea,Green tea,Serenity Green Tea,Mañana,Verano
137991,2,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,Mañana,Verano
137992,2,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone,Mañana,Verano
137993,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Mañana,Verano
137994,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Mañana,Verano
137995,2,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,Mañana,Verano
137996,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,Mañana,Verano
137997,3,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,Mañana,Verano
137998,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Mañana,Verano
137999,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Mañana,Verano
138000,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Mañana,Verano
138001,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Mañana,Verano
138002,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Mañana,Verano
138003,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,Mañana,Verano
138004,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Mañana,Verano
138005,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Mañana,Verano
138006,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mañana,Verano
138007,2,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mañana,Verano
138008,3,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,Mañana,Verano
138009,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,Mañana,Verano
138010,1,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Mañana,Verano
138011,3,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Mañana,Verano
138012,1,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Mañana,Verano
138013,2,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,Mañana,Verano
138014,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,Mañana,Verano
138015,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Mañana,Verano
138016,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Mañana,Verano
138017,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mañana,Verano
138018,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Mañana,Verano
138019,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,Mañana,Verano
138020,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Mañana,Verano
138021,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,Mañana,Verano
138022,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,Mañana,Verano
138023,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Mañana,Verano
138024,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Mañana,Verano
138025,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Mañana,Verano
138026,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Mañana,Verano
138027,3,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Mañana,Verano
138028,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Mañana,Verano
138029,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,Mañana,Verano
138030,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Mañana,Verano
138031,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Mañana,Verano
138032,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,Mañana,Verano
138033,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Mañana,Verano
138034,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,Mañana,Verano
138035,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Mañana,Verano
138036,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,Mañana,Verano
138037,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mañana,Verano
138038,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Mañana,Verano
138039,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Mañana,Verano
138040,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,Mañana,Verano
138041,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Mañana,Verano
138042,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Mañana,Verano
138043,1,8,Hell's Kitchen,21,13.33,Packaged Chocolate,Drinking Chocolate,Chili Mayan,Mañana,Verano
138044,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Mañana,Verano
138045,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Mañana,Verano
138046,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Mañana,Verano
138047,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Mañana,Verano
138048,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,Mañana,Verano
138049,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,Mañana,Verano
138050,3,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mañana,Verano
138051,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Mañana,Verano
138052,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Mañana,Verano
138053,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,Mañana,Verano
138054,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Mañana,Verano
138055,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,Mañana,Verano
138056,1,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Mañana,Verano
138057,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mañana,Verano
138058,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Mañana,Verano
138059,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Mañana,Verano
138060,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Mañana,Verano
138061,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Mañana,Verano
138062,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,Mañana,Verano
138063,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,Mañana,Verano
138064,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Mañana,Verano
138065,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Mañana,Verano
138066,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Mañana,Verano
138067,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,Mañana,Verano
138068,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Mañana,Verano
138069,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Mañana,Verano
138070,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Mañana,Verano
138071,1,3,Astoria,5,15.0,Coffee beans,Gourmet Beans,Columbian Medium Roast,Mañana,Verano
138072,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Mañana,Verano
138073,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mañana,Verano
138074,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Mañana,Verano
138075,1,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Mañana,Verano
138076,3,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mañana,Verano
138077,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Mañana,Verano
138078,1,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Mañana,Verano
138079,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Mañana,Verano
138080,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Mañana,Verano
138081,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,Mañana,Verano
138082,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Mañana,Verano
138083,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,Mañana,Verano
138084,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Mañana,Verano
138085,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,Mañana,Verano
138086,3,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Mañana,Verano
138087,3,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Mañana,Verano
138088,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Mañana,Verano
138089,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Mañana,Verano
138090,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,Mañana,Verano
138091,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,Mañana,Verano
138092,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Mañana,Verano
138093,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mañana,Verano
138094,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Mañana,Verano
138095,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,Mañana,Verano
138096,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,Mañana,Verano
138097,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Mañana,Verano
138098,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Mañana,Verano
138099,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Mañana,Verano
138100,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Mañana,Verano
138101,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Mañana,Verano
138102,1,3,Astoria,81,28.0,Branded,Clothing,I Need My Bean! T-shirt,Mañana,Verano
138103,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Mañana,Verano
138104,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Mañana,Verano
138105,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Mañana,Verano
138106,1,8,Hell's Kitchen,8,45.0,Coffee beans,Premium Beans,Civet Cat,Mañana,Verano
138107,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,Mañana,Verano
138108,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup,Mañana,Verano
138109,1,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,Mañana,Verano
138110,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Mañana,Verano
138111,1,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Mañana,Verano
138112,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Mañana,Verano
138113,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Mañana,Verano
138114,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Mañana,Verano
138115,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,Mañana,Verano
138116,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Mañana,Verano
138117,1,5,Lower Manhattan,13,8.95,Loose Tea,Black tea,English Breakfast,Mañana,Verano
138118,1,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Mañana,Verano
138119,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,Mañana,Verano
138120,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Mañana,Verano
138121,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Mañana,Verano
138122,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Mañana,Verano
138123,1,3,Astoria,82,12.0,Branded,Housewares,I Need My Bean! Diner mug,Mañana,Verano
138124,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,Mañana,Verano
138125,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Mañana,Verano
138126,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Mañana,Verano
138127,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Mañana,Verano
138128,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Mañana,Verano
138129,1,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Mañana,Verano
138130,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,Mañana,Verano
138131,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Mañana,Verano
138132,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Mañana,Verano
138133,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Mañana,Verano
138134,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Mañana,Verano
138135,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Mañana,Verano
138136,1,8,Hell's Kitchen,2,18.0,Coffee beans,House blend Beans,Our Old Time Diner Blend,Mañana,Verano
138137,1,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Mañana,Verano
138138,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Mañana,Verano
138139,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Mañana,Verano
138140,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mañana,Verano
138141,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,Mañana,Verano
138142,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Mañana,Verano
138143,3,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Mañana,Verano
138144,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,Mañana,Verano
138145,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,Mañana,Verano
138146,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Mañana,Verano
138147,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Mañana,Verano
138148,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Mañana,Verano
138149,1,8,Hell's Kitchen,81,28.0,Branded,Clothing,I Need My Bean! T-shirt,Mañana,Verano
138150,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Mañana,Verano
138151,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Mañana,Verano
138152,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Mañana,Verano
138153,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Mañana,Verano
138154,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Mañana,Verano
138155,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Mañana,Verano
138156,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Mañana,Verano
138157,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Mañana,Verano
138158,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,Mañana,Verano
138159,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,Mañana,Verano
138160,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Mañana,Verano
138161,2,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Mañana,Verano
138162,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Mañana,Verano
138163,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mañana,Verano
138164,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,Mañana,Verano
138165,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Mañana,Verano
138166,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Mañana,Verano
138167,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Mañana,Verano
138168,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Mañana,Verano
138169,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mañana,Verano
138170,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,Mañana,Verano
138171,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Mañana,Verano
138172,2,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Mañana,Verano
138173,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Mañana,Verano
138174,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,Mañana,Verano
138175,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Mañana,Verano
138176,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Mañana,Verano
138177,1,8,Hell's Kitchen,13,8.95,Loose Tea,Black tea,English Breakfast,Mañana,Verano
138178,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Mañana,Verano
138179,3,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,Mañana,Verano
138180,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Mañana,Verano
138181,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Mañana,Verano
138182,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Mañana,Verano
138183,1,8,Hell's Kitchen,6,21.0,Coffee beans,Gourmet Beans,Ethiopia,Mañana,Verano
138184,3,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Mañana,Verano
138185,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Mañana,Verano
138186,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Mañana,Verano
138187,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Mañana,Verano
138188,1,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Mañana,Verano
138189,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Mañana,Verano
138190,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Mañana,Verano
138191,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,Mañana,Verano
